Funding Org: Identifier,Funding Org: Name,Recipient Org:Identifier,Recipient Org: Name,Identifier,Recipient Org: Street Address,Recipient Org: City,Recipient Org: State,Recipient Org: Postal Code,Recipient Org: Country, Amount Awarded ,Currency,Award Date,Fiscal Year,Description,Classifications: Title,Beneficiary Location: Name,Title,Fiscal Sponsor,URL,Grant-related Publications,Last Modified
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGo,Center For Media Justice,360G-quixote-0064000000DS8MAAA1,436 14th Street Suite 500,Oakland,CA,94612,United States," 1,000.00 ",USD,18/06/2009,2009,Project Support - Allied Media Conference,Media Reform,U.S.,Center for Media Justice 6/18/2009,,http://www.centerformediajustice.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGo,Center For Media Justice,360G-quixote-0064000000DS8OoAAL,436 14th Street Suite 500,Oakland,CA,94612,United States," 30,000.00 ",USD,09/07/2009,2009,General Operating Support,Media Reform,U.S.,Center for Media Justice 7/9/2009,,http://www.centerformediajustice.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGo,Center For Media Justice,360G-quixote-0064000000G0bTgAAJ,436 14th Street Suite 500,Oakland,CA,94612,United States," 25,000.00 ",USD,26/07/2010,2010,General Operating - Exit Grant,Media Reform,U.S.,Center For Media Justice 2010,,http://www.centerformediajustice.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000K2DMD,Center For Social Inclusion,360G-quixote-0064000000CWCm6AAH,"150 Broadway, Suite 303",New York,NY,10038,United States," 25,000.00 ",USD,14/11/2008,2009,Project Support - Convening/Strategic Plan,"Racial Equity, Environmental Equity",U.S.,Center for Social Inclusion 1/14/2009,Tides Foundation,http://www.centerforsocialinclusion.org,http://www.centerforsocialinclusion.org/community-scale-energy-models-strategy-and-racial-equity/,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000K2DMD,Center For Social Inclusion,360G-quixote-0064000000CWCmAAAX,"150 Broadway, Suite 303",New York,NY,10038,United States," 80,000.00 ",USD,20/11/2008,2009,"Project Support - Black, Brown, and Green Convening","Racial Equity, Environmental Equity",U.S.,Center for Social Inclusion 11/20/2009,Tides Foundation,http://www.centerforsocialinclusion.org,http://www.centerforsocialinclusion.org/people-powered-policy-communities-of-color-lead-on-climate-change-and-solar-energy-in-oakland-california/,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000K2DMD,Center For Social Inclusion,360G-quixote-0064000000Gy4vuAAB:2011,"150 Broadway, Suite 303",New York,NY,10038,United States," 100,000.00 ",USD,09/11/2010,2011,"2011-2013 Project support for the Center for Social Inclusion's (CSI) Energy Democracy Project, a long-term effort to create community‐scale clean energy policy, capital and capacity frameworks that support communities of color","Racial Equity, Environmental Equity",U.S.,Center For Social Inclusion 2011-2013 Grant,Tides Foundation,http://www.centerforsocialinclusion.org,http://www.centerforsocialinclusion.org/wp-content/uploads/2013/02/Energy-Democracy-Broadway-Triangle-Case-Study.pdf,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000K2DMD,Center For Social Inclusion,360G-quixote-0064000000Gy4vuAAB:2012,"150 Broadway, Suite 303",New York,NY,10038,United States," 100,000.00 ",USD,09/11/2010,2012,"2011-2013 Project support for the Center for Social Inclusion's (CSI) Energy Democracy Project, a long-term effort to create community‐scale clean energy policy, capital and capacity frameworks that support communities of color","Racial Equity, Environmental Equity",U.S.,Center For Social Inclusion 2011-2013 Grant,Tides Foundation,http://www.centerforsocialinclusion.org,http://www.centerforsocialinclusion.org/wp-content/uploads/2012/02/ED-Barriers-and-Solutions.jpg,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000K2DMD,Center For Social Inclusion,360G-quixote-0064000000Gy4vuAAB:2013,"150 Broadway, Suite 303",New York,NY,10038,United States," 100,000.00 ",USD,09/11/2010,2013,"2011-2013 Project support for the Center for Social Inclusion's (CSI) Energy Democracy Project, a long-term effort to create community‐scale clean energy policy, capital and capacity frameworks that support communities of color","Racial Equity, Environmental Equity",U.S.,Center For Social Inclusion 2011-2013 Grant,Tides Foundation,http://www.centerforsocialinclusion.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000K2DMD,Center For Social Inclusion,360G-quixote-0064000000U9TkaAAF,"150 Broadway, Suite 303",New York,NY,10038,United States," 100,000.00 ",USD,06/12/2013,2014,"General Operating Support & project support to assess the progress toward CSI's long term goal to create community-scale clean energy policy, capital and capacity frameworks for communities of color",Environmental Equity,U.S.,Center for Social Inclusion 2014 Grant,,http://www.centerforsocialinclusion.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000K2DMD,Center for Social Inclusion,360G-quixote-0063300000htRoyAAE:2015,"150 Broadway, Suite 303",New York,NY,10038,United States," 35,000.00 ",USD,22/08/2015,2015,Project support for the Center for Social Inclusion's strategic work with Yancey Consulting in 2015 (payment made directly to Yancey Consulting).,"Racial Equity, Environmental Equity",U.S.,Center For Social Inclusion/Lisa Yancey Consulting 2015-2016 Grant,,http://www.centerforsocialinclusion.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000K2DMD,Center for Social Inclusion,360G-quixote-0064000000btsQ1AAI:2015,"150 Broadway, Suite 303",New York,NY,10038,United States," 100,000.00 ",USD,17/12/2014,2015,Project support for the Center for Social Inclusion's Energy Democracy program,"Racial Equity, Environmental Equity",U.S.,Center for Social Inclusion 2015-2016 Grant,,http://www.centerforsocialinclusion.org,http://www.centerforsocialinclusion.org/selma-50-years-later-civil-rights-and-energy-democracy/,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000K2DMD,Center For Social Inclusion,360G-quixote-0063300000htHN6AAM,"150 Broadway, Suite 303",New York,NY,10038,United States," 50,000.00 ",USD,22/01/2016,2016,Communications Grant,"Racial Equity, Environmental Equity",U.S.,Center For Social Inclusion/Lousch Creations 2016 Communications Grant,,http://www.centerforsocialinclusion.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000K2DMD,Center for Social Inclusion,360G-quixote-0063300000htRoyAAE:2016,"150 Broadway, Suite 303",New York,NY,10038,United States," 15,000.00 ",USD,22/08/2015,2016,Project support for the Center for Social Inclusion's strategic work with Yancey Consulting in 2016 (payment made directly to Yancey Consulting).,"Racial Equity, Environmental Equity",U.S.,Center For Social Inclusion/Lisa Yancey Consulting 2015-2016 Grant,,http://www.centerforsocialinclusion.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000K2DMD,Center for Social Inclusion,360G-quixote-0064000000btsQ1AAI:2016,"150 Broadway, Suite 303",New York,NY,10038,United States," 100,000.00 ",USD,17/12/2014,2016,Project support for the Center for Social Inclusion's Energy Democracy program,"Racial Equity, Environmental Equity",U.S.,Center for Social Inclusion 2015-2016 Grant,,http://www.centerforsocialinclusion.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000K2DMD,Center For Social Inclusion,360G-quixote-0063300000kufqLAAQ,"150 Broadway, Suite 303",New York,NY,10038,United States," 100,000.00 ",USD,16/03/2017,2017,General operating support,"Racial Equity, Environmental Equity",U.S.,Center For Social Inclusion General Operating 2017 Grant,,http://www.centerforsocialinclusion.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000K2DMD,Center For Social Inclusion,360G-quixote-0063300000kv5MCAAY,"150 Broadway, Suite 303",New York,NY,10038,United States," 25,000.00 ",USD,01/02/2017,2017,Post-Merger Communications/Branding Support,"Racial Equity, Environmental Equity",U.S.,Center For Social Inclusion Communications and Branding 2017 Grant,,http://www.centerforsocialinclusion.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuF7,Center for Voting and Democracy,360G-quixote-0064000000DRcTuAAL,"6930 Carroll Ave, Ste 610",Takoma Park,MD,20912,United States," 2,500.00 ",USD,26/05/2004,2004,Project Support - Election Verification Project,Election Integrity,U.S.,Center for Voting and Democracy 5/26/2004,,http://www.fairvote.org/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG00140000014xe88,Center on Reproductive Rights and Justice,360G-quixote-0064000000Y6QZcAAN,"University of California, Berkeley School of Law, 2850 Telegraph Avenue, Suite 500",Berkeley,CA,94705,United States," 25,000.00 ",USD,14/07/2014,2014,General Operating Support for The Center on Reproductive Rights and Justice: a multidisciplinary research center dedicated to issues of reproductive rights and designed to support policy solutions by connecting people and ideas across the academic-advocate divide,Reproductive Rights,U.S.,The Center for Reproductive Rights 2014 Thank You Grant,"University of California, Berkeley School of Law",http://www.law.berkeley.edu/centers/center-on-reproductive-rights-and-justice/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuHK,Children's Theater of Madison,360G-quixote-0064000000brnMhAAI,228 State Street,Madison,WI,53703,United States," 15,000.00 ",USD,01/01/1999,1999,Endow summer scholarships,"Arts, Education","Madison, WI",Madison Family Theatre Company 1999 Grant,,http://www.ctmtheater.org/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuHK,Children's Theater of Madison,360G-quixote-0064000000brnN6AAI,228 State Street,Madison,WI,53703,United States," 8,000.00 ",USD,01/01/2001,2001,Project support to create a stabilization and development plan (capacity),"Arts, Education","Madison, WI",Madison Family Theatre Company 2001 Grant,,http://www.ctmtheater.org/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000iZB3g,Choice USA,360G-quixote-0064000000OCBMhAAP,"1317 F Street NW, Suite 501",Washington,DC,20004,United States," 25,000.00 ",USD,17/09/2012,2012,"General Operating Support for Choice USA's ongoing efforts to promote a youth-driven agenda for reproductive rights through training, field mobilization, and an emphasis on diversity.","Reproductive Rights, Youth Organizing",U.S.,Choice USA 2012 Thank You Grant,Unite for Reproductive & Gender Equity,http://www.urge.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGT,Citizen Action of Wisconsin Education Fund,360G-quixote-0064000000DReJ7AAL,"912 N Hawley Rd, 2nd Floor S",Milwaukee,WI,53213,United States," 25,000.00 ",USD,22/06/2004,2004,To support the 2004 Campaign for Civic Participation,Election Integrity,Wisconsin,Citizen Action of Wisconsin Education Fund 2004 Grant,,http://www.citizenactionwifund.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGT,Citizen Action of Wisconsin Education Fund,360G-quixote-0064000000CWCl7AAH,"912 N Hawley Rd, 2nd Floor S",Milwaukee,WI,53213,United States," 10,000.00 ",USD,03/05/2006,2006,Project Support - Participation in One Wisconsin Now Project,Election Integrity,Wisconsin,Citizen Action of Wisconsin Education Fund 5/3/2006,,http://www.citizenactionwifund.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuFU,City of Madison Arts Commision (Madison CitiARTS),360G-quixote-0064000000DRqkcAAD,P.O. Box 2985,Madison,WI,53701,United States," 22,493.00 ",USD,02/06/1999,1999,Support for children's art programs in three neighborhood centers - ArtWORKS! program,"Economic Justice, Arts, Youth Education","Madison, WI",ArtWORKS! - City of Madison Arts Commission (Madison CitiARTS) 1999 Grant,,http://www.cityofmadison.com/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000001ZdVsd,Civil Liberties and Public Policy Fund,360G-quixote-0063300000gNH82AAG,893 West Street,Amherst,MA,01002-3359,United States," 25,000.00 ",USD,10/10/2015,2015,Civil Liberties and Public Policy Fund Thank You Grant,Reproductive Rights,U.S.,Civil Liberties and Public Policy 2015 Thank You Grant,,http://clpp.hampshire.edu/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000T1N1e,Climate Leadership Initiative,360G-quixote-0064000000DwN4hAAF,130 Hendricks Hall 5247 University of Oregon,Eugene,OR,97403,United States," 25,000.00 ",USD,13/11/2009,2009,Project Support - Social Capital Project,Environmental Equity,U.S.,Climate Leadership Initiative 2009 Grant,The Resource Innovation Group,http://www.theresourceinnovationgroup.org/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000T1N1e,Climate Leadership Initiative,360G-quixote-0064000000H0jmsAAB,130 Hendricks Hall 5247 University of Oregon,Eugene,OR,97403,United States," 15,000.00 ",USD,10/01/2011,2011,Project Support - Social Capital Project,Environmental Equity,U.S.,Climate Leadership Initiative 2011 Grant,The Resource Innovation Group,http://www.theresourceinnovationgroup.org/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000N2NSy,Climate Solutions,360G-quixote-0064000000CWClmAAH,"219 SW Legion Way SW, Ste 201",Olympia,WA,98501,United States," 2,000.00 ",USD,02/12/2007,2007,Project Support - Van Jones Honorarium,Environmental Equity,U.S.,Climate Solutions 12/2/2007,,http://www.climatesolutions.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000N2NSy,Climate Solutions,360G-quixote-0064000000Dx7xrAAB,"219 SW Legion Way SW, Ste 201",Olympia,WA,98501,United States," 2,000.00 ",USD,09/02/2010,2010,Project Support - Sponsorship of 2010 Breakfast,Environmental Equity,U.S.,Climate Solutions 2010 Grant,,http://www.climatesolutions.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000N2NSy,Climate Solutions,360G-quixote-0064000000ERs4IAAT,"219 SW Legion Way SW, Ste 201",Olympia,WA,98501,United States," 1,500.00 ",USD,01/03/2010,2010,Project Support - Van Jones Honorarium,Environmental Equity,U.S.,Climate Solutions 2010 Grant,,http://www.climatesolutions.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGU,Common Cause,360G-quixote-0064000000CWCmdAAH,"1133 19th St, NW 9th Floor",Washington,DC,20036,United States," 30,000.00 ",USD,23/06/2006,2006,Project Support - Election Reform Agenda,Election Integrity,U.S.,Common Cause Education Fund 6/23/2006,,http://www.commoncause.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGU,Common Cause,360G-quixote-0064000000CWCldAAH,"1133 19th St, NW 9th Floor",Washington,DC,20036,United States," 30,000.00 ",USD,10/08/2007,2008,Project Support - Election Reform Agenda,Election Integrity,U.S.,Common Cause Education Fund 2008 Grant,,http://www.commoncause.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGV,Computer Professionals for Social Responsibility,360G-quixote-0064000000DRearAAD,PO Box 717,Palo Alto,CA,94302,United States," 39,000.00 ",USD,26/05/2004,2004,To support the Computer Professionals for Social Responsibility's Election Verification Project,Election Integrity,U.S.,Computer Professionals for Social Responsibility 2004 Grant,,http://www.cpsr.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG9,Cooperative Educational Service Agency No. 7 (CESA7),360G-quixote-0064000000DRYT5AAP,595 Baeten Road,Green Bay,WI,54304,United States," 25,000.00 ",USD,31/05/2005,2005,"Project support for the documentary about the founder of Earth Day: “Earth Day and Beyond: Gaylord Nelson’s Good Fight""","Environmental Protection, Progressive Media","Madison, WI","“Earth Day and Beyond: Gaylord Nelson’s Good Fight""",,http://www.uwgb.edu,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000N2NRx,Cooperative for Assistance and Relief Everywhere (CARE) USA,360G-quixote-0064000000DRtaIAAT,151 Ellis St NE,Atlanta,GA,30303,United States," 25,000.00 ",USD,31/12/1999,1999,To support the Park Macaya Haiti Project,Economic Justice,Haiti,Cooperative for Assistance and Relief Everywhere (CARE) USA 1999 Grant,,http://www.care.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000N2NRx,Cooperative for Assistance and Relief Everywhere (CARE) USA,360G-quixote-0064000000DRtcrAAD,152 Ellis St NE,Atlanta,GA,30303,United States," 25,000.00 ",USD,01/06/2000,2000,To support Mozambique relief work for flood victims,"Economic Justice, Disaster Relief","Mozambique, Africa",Cooperative for Assistance and Relief Everywhere (CARE) USA 2000 Grant,,http://www.care.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000N2NRx,Cooperative for Assistance and Relief Everywhere (CARE) USA,360G-quixote-0064000000DRtdkAAD,151 Ellis St NE,Atlanta,GA,30303,United States," 25,000.00 ",USD,06/03/2001,2001,"Project Support - Community Initiatives for Child Survival, Kenya","Economic Justice, Health","Kenya, Africa",Cooperative for Assistance and Relief Everywhere (CARE) USA 3/6/2001,,http://www.care.org,,12/04/2019 16:41
